#    L    TT             EE             TE             PP             TP          
   873   0.212654E+04   0.149773E+02   0.343510E+02   0.280483E+06   0.129044E+03
   874   0.211661E+04   0.151905E+02   0.356308E+02   0.279892E+06   0.128273E+03
   875   0.210654E+04   0.154067E+02   0.368862E+02   0.279303E+06   0.127500E+03
   876   0.209631E+04   0.156288E+02   0.381158E+02   0.278715E+06   0.126724E+03
   877   0.208615E+04   0.158546E+02   0.393180E+02   0.278130E+06   0.125945E+03
   878   0.207569E+04   0.160841E+02   0.404935E+02   0.277545E+06   0.125164E+03
   879   0.206523E+04   0.163187E+02   0.416425E+02   0.276963E+06   0.124381E+03
   880   0.205470E+04   0.165571E+02   0.427640E+02   0.276382E+06   0.123596E+03
   881   0.204401E+04   0.167984E+02   0.438567E+02   0.275802E+06   0.122808E+03
   882   0.203324E+04   0.170442E+02   0.449213E+02   0.275224E+06   0.122019E+03
   883   0.202247E+04   0.172945E+02   0.459562E+02   0.274648E+06   0.121227E+03
   884   0.201148E+04   0.175470E+02   0.469637E+02   0.274073E+06   0.120433E+03
   885   0.200040E+04   0.178040E+02   0.479409E+02   0.273500E+06   0.119637E+03
   886   0.198932E+04   0.180648E+02   0.488884E+02   0.272929E+06   0.118840E+03
   887   0.197809E+04   0.183278E+02   0.498063E+02   0.272359E+06   0.118040E+03
   888   0.196692E+04   0.185953E+02   0.506938E+02   0.271790E+06   0.117239E+03
   889   0.195546E+04   0.188644E+02   0.515508E+02   0.271223E+06   0.116437E+03
   890   0.194406E+04   0.191380E+02   0.523760E+02   0.270658E+06   0.115632E+03
   891   0.193266E+04   0.194138E+02   0.531716E+02   0.270094E+06   0.114827E+03
   892   0.192118E+04   0.196920E+02   0.539367E+02   0.269532E+06   0.114019E+03
   893   0.190955E+04   0.199740E+02   0.546699E+02   0.268971E+06   0.113211E+03
   894   0.189798E+04   0.202575E+02   0.553712E+02   0.268412E+06   0.112401E+03
   895   0.188626E+04   0.205434E+02   0.560428E+02   0.267854E+06   0.111589E+03
   896   0.187453E+04   0.208323E+02   0.566818E+02   0.267298E+06   0.110777E+03
   897   0.186272E+04   0.211236E+02   0.572895E+02   0.266743E+06   0.109963E+03
   898   0.185098E+04   0.214165E+02   0.578654E+02   0.266190E+06   0.109149E+03
   899   0.183916E+04   0.217117E+02   0.584085E+02   0.265638E+06   0.108333E+03
   900   0.182726E+04   0.220085E+02   0.589205E+02   0.265088E+06   0.107517E+03
   901   0.181542E+04   0.223069E+02   0.593997E+02   0.264539E+06   0.106699E+03
   902   0.180350E+04   0.226070E+02   0.598470E+02   0.263992E+06   0.105881E+03
   903   0.179143E+04   0.229087E+02   0.602615E+02   0.263446E+06   0.105062E+03
   904   0.177957E+04   0.232113E+02   0.606433E+02   0.262901E+06   0.104243E+03
   905   0.176756E+04   0.235162E+02   0.609922E+02   0.262358E+06   0.103423E+03
   906   0.175554E+04   0.238213E+02   0.613083E+02   0.261817E+06   0.102602E+03
   907   0.174359E+04   0.241274E+02   0.615915E+02   0.261276E+06   0.101781E+03
   908   0.173170E+04   0.244343E+02   0.618426E+02   0.260738E+06   0.100960E+03
   909   0.171973E+04   0.247421E+02   0.620600E+02   0.260200E+06   0.100139E+03
   910   0.170768E+04   0.250516E+02   0.622458E+02   0.259665E+06   0.993168E+02
   911   0.169570E+04   0.253597E+02   0.623980E+02   0.259130E+06   0.984950E+02
   912   0.168371E+04   0.256696E+02   0.625178E+02   0.258597E+06   0.976732E+02
   913   0.167149E+04   0.259788E+02   0.626046E+02   0.258066E+06   0.968514E+02
   914   0.165963E+04   0.262883E+02   0.626598E+02   0.257535E+06   0.960297E+02
   915   0.164762E+04   0.265979E+02   0.626826E+02   0.257007E+06   0.952082E+02
   916   0.163574E+04   0.269070E+02   0.626723E+02   0.256479E+06   0.943869E+02
   917   0.162379E+04   0.272171E+02   0.626310E+02   0.255953E+06   0.935660E+02
   918   0.161197E+04   0.275258E+02   0.625565E+02   0.255429E+06   0.927455E+02
   919   0.160015E+04   0.278340E+02   0.624502E+02   0.254906E+06   0.919255E+02
   920   0.158832E+04   0.281417E+02   0.623114E+02   0.254384E+06   0.911060E+02
   921   0.157664E+04   0.284489E+02   0.621407E+02   0.253863E+06   0.902872E+02
   922   0.156487E+04   0.287548E+02   0.619390E+02   0.253344E+06   0.894691E+02
   923   0.155316E+04   0.290594E+02   0.617061E+02   0.252827E+06   0.886518E+02
   924   0.154152E+04   0.293635E+02   0.614413E+02   0.252310E+06   0.878353E+02
   925   0.153003E+04   0.296656E+02   0.611453E+02   0.251795E+06   0.870198E+02
   926   0.151845E+04   0.299672E+02   0.608195E+02   0.251282E+06   0.862052E+02
   927   0.150701E+04   0.302668E+02   0.604625E+02   0.250769E+06   0.853918E+02
   928   0.149564E+04   0.305652E+02   0.600749E+02   0.250258E+06   0.845795E+02
   929   0.148426E+04   0.308616E+02   0.596582E+02   0.249749E+06   0.837684E+02
   930   0.147302E+04   0.311553E+02   0.592109E+02   0.249241E+06   0.829586E+02
   931   0.146177E+04   0.314485E+02   0.587344E+02   0.248734E+06   0.821502E+02
   932   0.145067E+04   0.317382E+02   0.582288E+02   0.248228E+06   0.813433E+02
   933   0.143962E+04   0.320260E+02   0.576947E+02   0.247724E+06   0.805379E+02
   934   0.142865E+04   0.323126E+02   0.571328E+02   0.247221E+06   0.797341E+02
   935   0.141774E+04   0.325957E+02   0.565408E+02   0.246719E+06   0.789319E+02
   936   0.140697E+04   0.328761E+02   0.559218E+02   0.246219E+06   0.781315E+02
   937   0.139620E+04   0.331546E+02   0.552749E+02   0.245720E+06   0.773330E+02
   938   0.138556E+04   0.334303E+02   0.546009E+02   0.245222E+06   0.765363E+02
   939   0.137507E+04   0.337020E+02   0.538997E+02   0.244726E+06   0.757416E+02
   940   0.136456E+04   0.339716E+02   0.531720E+02   0.244230E+06   0.749489E+02
   941   0.135420E+04   0.342379E+02   0.524179E+02   0.243736E+06   0.741584E+02
   942   0.134390E+04   0.345007E+02   0.516379E+02   0.243244E+06   0.733701E+02
   943   0.133382E+04   0.347602E+02   0.508329E+02   0.242753E+06   0.725840E+02
   944   0.132380E+04   0.350162E+02   0.500020E+02   0.242262E+06   0.718003E+02
   945   0.131385E+04   0.352681E+02   0.491467E+02   0.241774E+06   0.710189E+02
   946   0.130403E+04   0.355174E+02   0.482670E+02   0.241286E+06   0.702401E+02
   947   0.129429E+04   0.357625E+02   0.473643E+02   0.240800E+06   0.694639E+02
   948   0.128453E+04   0.360049E+02   0.464379E+02   0.240315E+06   0.686903E+02
   949   0.127507E+04   0.362418E+02   0.454892E+02   0.239831E+06   0.679194E+02
   950   0.126567E+04   0.364752E+02   0.445174E+02   0.239348E+06   0.671513E+02
   951   0.125641E+04   0.367053E+02   0.435240E+02   0.238867E+06   0.663860E+02
   952   0.124729E+04   0.369313E+02   0.425098E+02   0.238387E+06   0.656237E+02
   953   0.123823E+04   0.371517E+02   0.414738E+02   0.237908E+06   0.648643E+02
   954   0.122932E+04   0.373686E+02   0.404177E+02   0.237431E+06   0.641078E+02
   955   0.122047E+04   0.375807E+02   0.393413E+02   0.236954E+06   0.633544E+02
   956   0.121176E+04   0.377887E+02   0.382447E+02   0.236479E+06   0.626040E+02
   957   0.120327E+04   0.379911E+02   0.371300E+02   0.236005E+06   0.618567E+02
   958   0.119477E+04   0.381886E+02   0.359958E+02   0.235532E+06   0.611125E+02
   959   0.118656E+04   0.383827E+02   0.348435E+02   0.235061E+06   0.603714E+02
   960   0.117841E+04   0.385711E+02   0.336752E+02   0.234591E+06   0.596336E+02
   961   0.117034E+04   0.387547E+02   0.324888E+02   0.234121E+06   0.588989E+02
   962   0.116247E+04   0.389334E+02   0.312865E+02   0.233654E+06   0.581675E+02
   963   0.115475E+04   0.391072E+02   0.300682E+02   0.233187E+06   0.574394E+02
   964   0.114717E+04   0.392754E+02   0.288353E+02   0.232721E+06   0.567147E+02
   965   0.113966E+04   0.394387E+02   0.275872E+02   0.232257E+06   0.559932E+02
   966   0.113236E+04   0.395971E+02   0.263252E+02   0.231794E+06   0.552752E+02
   967   0.112513E+04   0.397506E+02   0.250494E+02   0.231332E+06   0.545607E+02
   968   0.111805E+04   0.398970E+02   0.237604E+02   0.230871E+06   0.538496E+02
   969   0.111118E+04   0.400385E+02   0.224598E+02   0.230411E+06   0.531420E+02
   970   0.110445E+04   0.401751E+02   0.211459E+02   0.229953E+06   0.524379E+02
   971   0.109779E+04   0.403060E+02   0.198211E+02   0.229496E+06   0.517374E+02
   972   0.109127E+04   0.404305E+02   0.184860E+02   0.229040E+06   0.510405E+02
   973   0.108489E+04   0.405494E+02   0.171399E+02   0.228585E+06   0.503473E+02
   974   0.107873E+04   0.406634E+02   0.157834E+02   0.228131E+06   0.496578E+02
   975   0.107271E+04   0.407717E+02   0.144188E+02   0.227678E+06   0.489720E+02
   976   0.106684E+04   0.408729E+02   0.130453E+02   0.227227E+06   0.482899E+02
   977   0.106111E+04   0.409692E+02   0.116644E+02   0.226776E+06   0.476116E+02
   978   0.105545E+04   0.410598E+02   0.102759E+02   0.226327E+06   0.469372E+02
   979   0.105007E+04   0.411447E+02   0.888108E+01   0.225879E+06   0.462666E+02
   980   0.104477E+04   0.412233E+02   0.747979E+01   0.225432E+06   0.455999E+02
   981   0.103961E+04   0.412947E+02   0.607275E+01   0.224986E+06   0.449372E+02
   982   0.103460E+04   0.413619E+02   0.466097E+01   0.224542E+06   0.442784E+02
   983   0.102980E+04   0.414226E+02   0.324452E+01   0.224098E+06   0.436236E+02
   984   0.102507E+04   0.414755E+02   0.182412E+01   0.223656E+06   0.429729E+02
   985   0.102056E+04   0.415242E+02   0.400191E+00   0.223215E+06   0.423262E+02
   986   0.101612E+04   0.415665E+02  -0.102628E+01   0.222774E+06   0.416836E+02
   987   0.101182E+04   0.416023E+02  -0.245540E+01   0.222335E+06   0.410452E+02
   988   0.100775E+04   0.416332E+02  -0.388599E+01   0.221897E+06   0.404110E+02
   989   0.100381E+04   0.416570E+02  -0.531676E+01   0.221461E+06   0.397810E+02
   990   0.100002E+04   0.416780E+02  -0.674913E+01   0.221025E+06   0.391553E+02
   991   0.996376E+03   0.416896E+02  -0.818113E+01   0.220590E+06   0.385338E+02
   992   0.992875E+03   0.416956E+02  -0.961278E+01   0.220157E+06   0.379167E+02
   993   0.989445E+03   0.416951E+02  -0.110434E+02   0.219724E+06   0.373039E+02
   994   0.986233E+03   0.416896E+02  -0.124714E+02   0.219293E+06   0.366955E+02
   995   0.983241E+03   0.416777E+02  -0.138977E+02   0.218863E+06   0.360916E+02
   996   0.980319E+03   0.416579E+02  -0.153208E+02   0.218433E+06   0.354921E+02
   997   0.977543E+03   0.416346E+02  -0.167415E+02   0.218005E+06   0.348971E+02
   998   0.974911E+03   0.416041E+02  -0.181568E+02   0.217578E+06   0.343067E+02
   999   0.972425E+03   0.415679E+02  -0.195682E+02   0.217152E+06   0.337208E+02
  1000   0.970084E+03   0.415260E+02  -0.209750E+02   0.216727E+06   0.331396E+02
  1001   0.967889E+03   0.414777E+02  -0.223749E+02   0.216304E+06   0.325630E+02
  1002   0.965766E+03   0.414228E+02  -0.237689E+02   0.215881E+06   0.319910E+02
  1003   0.963862E+03   0.413631E+02  -0.251568E+02   0.215459E+06   0.314238E+02
  1004   0.962105E+03   0.412968E+02  -0.265371E+02   0.215038E+06   0.308611E+02
  1005   0.960567E+03   0.412248E+02  -0.279084E+02   0.214619E+06   0.303032E+02
  1006   0.959102E+03   0.411463E+02  -0.292721E+02   0.214200E+06   0.297500E+02
  1007   0.957709E+03   0.410621E+02  -0.306268E+02   0.213783E+06   0.292015E+02
  1008   0.956240E+03   0.409721E+02  -0.319717E+02   0.213366E+06   0.286577E+02
  1009   0.955140E+03   0.408763E+02  -0.333068E+02   0.212951E+06   0.281186E+02
  1010   0.954187E+03   0.407756E+02  -0.346313E+02   0.212537E+06   0.275843E+02
  1011   0.953306E+03   0.406697E+02  -0.359446E+02   0.212123E+06   0.270547E+02
  1012   0.952573E+03   0.405574E+02  -0.372480E+02   0.211711E+06   0.265298E+02
  1013   0.951987E+03   0.404407E+02  -0.385380E+02   0.211300E+06   0.260097E+02
  1014   0.951549E+03   0.403176E+02  -0.398166E+02   0.210889E+06   0.254944E+02
  1015   0.951109E+03   0.401901E+02  -0.410817E+02   0.210480E+06   0.249839E+02
  1016   0.950891E+03   0.400560E+02  -0.423340E+02   0.210072E+06   0.244782E+02
  1017   0.950822E+03   0.399176E+02  -0.435728E+02   0.209665E+06   0.239773E+02
  1018   0.950826E+03   0.397727E+02  -0.447973E+02   0.209259E+06   0.234812E+02
  1019   0.950903E+03   0.396241E+02  -0.460075E+02   0.208854E+06   0.229899E+02
  1020   0.951204E+03   0.394682E+02  -0.472027E+02   0.208449E+06   0.225034E+02
  1021   0.951578E+03   0.393080E+02  -0.483828E+02   0.208046E+06   0.220218E+02
  1022   0.952027E+03   0.391434E+02  -0.495471E+02   0.207644E+06   0.215451E+02
  1023   0.952624E+03   0.389729E+02  -0.506927E+02   0.207243E+06   0.210732E+02
  1024   0.953296E+03   0.387973E+02  -0.518233E+02   0.206843E+06   0.206062E+02
  1025   0.954043E+03   0.386181E+02  -0.529335E+02   0.206444E+06   0.201440E+02
  1026   0.955162E+03   0.384330E+02  -0.540280E+02   0.206046E+06   0.196868E+02
  1027   0.956133E+03   0.382450E+02  -0.551045E+02   0.205649E+06   0.192345E+02
  1028   0.957178E+03   0.380518E+02  -0.561614E+02   0.205252E+06   0.187871E+02
  1029   0.958374E+03   0.378535E+02  -0.572011E+02   0.204857E+06   0.183446E+02
  1030   0.959645E+03   0.376515E+02  -0.582212E+02   0.204463E+06   0.179070E+02
  1031   0.960843E+03   0.374450E+02  -0.592203E+02   0.204070E+06   0.174744E+02
  1032   0.962339E+03   0.372327E+02  -0.602036E+02   0.203678E+06   0.170467E+02
  1033   0.963837E+03   0.370174E+02  -0.611658E+02   0.203287E+06   0.166240E+02
  1034   0.965560E+03   0.367991E+02  -0.621070E+02   0.202896E+06   0.162063E+02
  1035   0.967284E+03   0.365757E+02  -0.630287E+02   0.202507E+06   0.157935E+02
  1036   0.969085E+03   0.363478E+02  -0.639301E+02   0.202119E+06   0.153858E+02
  1037   0.970962E+03   0.361169E+02  -0.648105E+02   0.201731E+06   0.149830E+02
  1038   0.972990E+03   0.358830E+02  -0.656698E+02   0.201345E+06   0.145853E+02
  1039   0.975095E+03   0.356446E+02  -0.665044E+02   0.200960E+06   0.141925E+02
  1040   0.977128E+03   0.354025E+02  -0.673194E+02   0.200575E+06   0.138048E+02
  1041   0.979386E+03   0.351582E+02  -0.681096E+02   0.200192E+06   0.134222E+02
  1042   0.981648E+03   0.349093E+02  -0.688795E+02   0.199809E+06   0.130446E+02
  1043   0.983987E+03   0.346574E+02  -0.696247E+02   0.199427E+06   0.126721E+02
  1044   0.986477E+03   0.344017E+02  -0.703488E+02   0.199047E+06   0.123046E+02
  1045   0.988896E+03   0.341453E+02  -0.710518E+02   0.198667E+06   0.119422E+02
  1046   0.991468E+03   0.338843E+02  -0.717263E+02   0.198288E+06   0.115849E+02
  1047   0.994117E+03   0.336202E+02  -0.723872E+02   0.197910E+06   0.112327E+02
  1048   0.996696E+03   0.333539E+02  -0.730196E+02   0.197533E+06   0.108856E+02
  1049   0.999427E+03   0.330852E+02  -0.736235E+02   0.197157E+06   0.105437E+02
  1050   0.100216E+04   0.328134E+02  -0.742062E+02   0.196782E+06   0.102069E+02
  1051   0.100498E+04   0.325394E+02  -0.747679E+02   0.196408E+06   0.987516E+01
  1052   0.100787E+04   0.322629E+02  -0.753011E+02   0.196035E+06   0.954859E+01
  1053   0.101069E+04   0.319842E+02  -0.758131E+02   0.195663E+06   0.922714E+01
  1054   0.101359E+04   0.317038E+02  -0.763040E+02   0.195291E+06   0.891077E+01
  1055   0.101649E+04   0.314219E+02  -0.767662E+02   0.194921E+06   0.859949E+01
  1056   0.101948E+04   0.311376E+02  -0.772073E+02   0.194551E+06   0.829327E+01
  1057   0.102254E+04   0.308516E+02  -0.776196E+02   0.194183E+06   0.799210E+01
  1058   0.102575E+04   0.305648E+02  -0.780107E+02   0.193815E+06   0.769597E+01
  1059   0.102890E+04   0.302757E+02  -0.783731E+02   0.193448E+06   0.740485E+01
  1060   0.103205E+04   0.299849E+02  -0.787141E+02   0.193082E+06   0.711874E+01
  1061   0.103520E+04   0.296939E+02  -0.790264E+02   0.192717E+06   0.683761E+01
  1062   0.103843E+04   0.294013E+02  -0.793173E+02   0.192353E+06   0.656146E+01
  1063   0.104152E+04   0.291079E+02  -0.795793E+02   0.191990E+06   0.629027E+01
  1064   0.104476E+04   0.288135E+02  -0.798274E+02   0.191628E+06   0.602401E+01
  1065   0.104801E+04   0.285175E+02  -0.800466E+02   0.191266E+06   0.576269E+01
  1066   0.105119E+04   0.282213E+02  -0.802369E+02   0.190906E+06   0.550628E+01
  1067   0.105452E+04   0.279249E+02  -0.803983E+02   0.190546E+06   0.525477E+01
  1068   0.105777E+04   0.276277E+02  -0.805381E+02   0.190187E+06   0.500814E+01
  1069   0.106104E+04   0.273310E+02  -0.806638E+02   0.189829E+06   0.476637E+01
  1070   0.106438E+04   0.270326E+02  -0.807605E+02   0.189472E+06   0.452946E+01
  1071   0.106758E+04   0.267355E+02  -0.808282E+02   0.189116E+06   0.429738E+01
  1072   0.107086E+04   0.264375E+02  -0.808668E+02   0.188761E+06   0.407013E+01
  1073   0.107422E+04   0.261401E+02  -0.808837E+02   0.188407E+06   0.384768E+01
  1074   0.107743E+04   0.258432E+02  -0.808790E+02   0.188053E+06   0.363002E+01
  1075   0.108072E+04   0.255453E+02  -0.808525E+02   0.187701E+06   0.341714E+01
  1076   0.108395E+04   0.252487E+02  -0.807969E+02   0.187349E+06   0.320902E+01
  1077   0.108725E+04   0.249527E+02  -0.807269E+02   0.186998E+06   0.300564E+01
  1078   0.109041E+04   0.246579E+02  -0.806129E+02   0.186648E+06   0.280699E+01
  1079   0.109357E+04   0.243629E+02  -0.804919E+02   0.186299E+06   0.261306E+01
  1080   0.109681E+04   0.240684E+02  -0.803491E+02   0.185950E+06   0.242383E+01
  1081   0.109991E+04   0.237767E+02  -0.801770E+02   0.185603E+06   0.223928E+01
  1082   0.110302E+04   0.234855E+02  -0.799830E+02   0.185256E+06   0.205940E+01
  1083   0.110613E+04   0.231948E+02  -0.797671E+02   0.184911E+06   0.188417E+01
  1084   0.110924E+04   0.229061E+02  -0.795292E+02   0.184566E+06   0.171359E+01
  1085   0.111229E+04   0.226186E+02  -0.792619E+02   0.184222E+06   0.154762E+01
  1086   0.111534E+04   0.223331E+02  -0.789875E+02   0.183878E+06   0.138627E+01
  1087   0.111832E+04   0.220496E+02  -0.786688E+02   0.183536E+06   0.122951E+01
  1088   0.112123E+04   0.217658E+02  -0.783429E+02   0.183195E+06   0.107732E+01
  1089   0.112414E+04   0.214855E+02  -0.779875E+02   0.182854E+06   0.929704E+00
  1090   0.112699E+04   0.212071E+02  -0.776248E+02   0.182514E+06   0.786630E+00
  1091   0.112985E+04   0.209300E+02  -0.772252E+02   0.182175E+06   0.648090E+00
  1092   0.113270E+04   0.206548E+02  -0.768108E+02   0.181837E+06   0.514066E+00
  1093   0.113542E+04   0.203831E+02  -0.763743E+02   0.181499E+06   0.384544E+00
  1094   0.113799E+04   0.201125E+02  -0.759229E+02   0.181163E+06   0.259510E+00
  1095   0.114072E+04   0.198462E+02  -0.754568E+02   0.180827E+06   0.138946E+00
  1096   0.114330E+04   0.195803E+02  -0.749610E+02   0.180492E+06   0.228391E-01
  1097   0.114581E+04   0.193178E+02  -0.744429E+02   0.180158E+06  -0.888268E-01
  1098   0.114833E+04   0.190587E+02  -0.739099E+02   0.179825E+06  -0.196067E+00
  1099   0.115078E+04   0.188023E+02  -0.733621E+02   0.179492E+06  -0.298896E+00
  1100   0.115316E+04   0.185493E+02  -0.727918E+02   0.179161E+06  -0.397330E+00
